삼성전자,SK하이닉스,NAVER,씨젠,우리들휴브레인,현대차,DGB금융지주,미스터블루,셀트리온,데일리블록체인,소리바다,한화솔루션,아모레퍼시픽,CJ대한통운,GS건설
44982.41506618138,72183.45749763378,126511.66295088644,24569.173331091893,2205.167681962492,133831.70500041108,7627.937929036604,6124.2853725509085,181625.58566166364,942.317171404924,1044.6878757767906,20091.793306302825,151885.12147456704,140990.20234231694,36060.54490291888
44991.956713329935,72266.18258906832,126700.82957223873,24518.79739610521,2204.986800035205,133756.48189065998,7619.742050122416,6158.971779533234,181444.1903648547,939.1746978854719,1043.159679139922,20076.449322233344,151542.25710230565,140807.1560294184,36005.795450515456
44994.29764885834,72332.84335234965,126855.7177377538,24476.343705813808,2204.3159073527067,133643.75606005828,7610.958416587324,6192.617776844617,181236.19268637727,936.0548771279776,1041.4908947391896,20060.918216406924,151231.7968230655,140640.17012733815,35938.792956009536
44996.05737628345,72395.43900298806,127024.6899052874,24417.51862905544,2203.3929306131063,133523.55796322972,7602.433519228632,6227.7716521719885,180982.97552401604,932.957985385636,1040.4115154067406,20042.758682460662,150911.45288188336,140471.14781181788,35870.97335791209
45000.887344286915,72477.09069814645,127183.5275870592,24365.903002580508,2203.1294297669247,133432.3818408301,7594.170513365566,6262.0737454911605,180702.28010357718,929.9452778903387,1038.160436326335,20025.597202978483,150623.78767312586,140300.06424854734,35798.668154959814
45016.14206799773,72586.56741397751,127356.49743568187,24303.292063587593,2202.679788666521,133340.09381449874,7587.14820255295,6297.647815558125,180381.57620240128,926.4690007914404,1036.2477587205583,20007.61668106358,150326.5167910908,140096.40649548086,35727.31044953249
45028.53404443673,72702.25726048944,127549.86935562926,24259.429771680116,2201.066127552698,133252.77788540727,7578.698790388962,6334.326447455174,180130.13200974764,922.8893544596287,1034.3727313878824,19997.953469857042,150098.7913861041,139945.1431600599,35647.155698917035
45042.29665473472,72812.04088561736,127757.79459167348,24220.520378651832,2199.798641303341,133170.49468888782,7570.5121902717565,6370.781648033898,179826.84093669578,919.3880051237708,1032.901667136515,19989.39192680652,149856.09372008097,139816.42539371914,35578.21857329407
45050.73929686564,72926.82187202731,127986.54818425485,24179.307212537824,2198.332771075333,133075.01291680112,7562.591607226289,6406.218009595285,179483.26582616768,915.3561515277188,1031.4126630772043,19980.116218596842,149604.33876544778,139673.94277656946,35512.709043700095
45047.089776095716,72996.6611631496,128205.89633284332,24136.37193464195,2196.1173170640564,132990.5618548109,7554.452480485146,6442.330424346448,179092.81784843805,911.4580558146423,1029.051841895219,19948.77617248217,149337.31850648986,139529.72256652758,35436.03476374521
45041.566480682246,73066.13264074897,128409.6267759268,24092.30329969856,2193.996796540448,132898.98334084515,7546.579949759355,6477.419819765309,178667.12050512637,907.6953491782356,1026.6012546012582,19914.614906292925,149073.13946388607,139353.25576855836,35357.815675498205
45033.53680361738,73153.52450222154,128597.54905368199,24058.06309603634,2191.911391620209,132806.2880157335,7539.708973536908,6513.242012689275,178254.52441372542,903.8257802657749,1023.9988308768833,19883.0858197843,148799.64116466517,139168.53937549202,35295.715866662824
45027.84822805175,73229.78699615107,128781.66550555616,24019.13703623191,2190.1664085911866,132688.07201592534,7531.90054638492,6549.379110404998,177885.67715047815,900.3358507568212,1020.8158897900161,19853.61125661094,148547.19776423427,138999.86302641267,35223.71240162212
45020.870767418244,73309.41854488461,128955.83215806296,23985.83382935669,2188.583072110592,132580.60947953427,7523.387138414004,6587.237392239204,177518.42931084984,896.3155562538554,1017.5331567386747,19826.216271935464,148316.06602965176,138932.78818527135,35154.489382129716
45012.58870360626,73363.19194177345,129119.92767218564,23952.12448581226,2187.712133965599,132471.8364244066,7514.891859614174,6624.276872632367,177116.2150341529,892.3681849886584,1014.6372196257316,19799.70671427614,148130.8961031841,139005.13926070152,35097.8368136191
44994.44954145512,73401.7674532585,129292.12191209037,23918.004052712407,2186.403745355424,132373.9319905579,7506.902735950934,6661.9509808352,176788.36399798407,888.6775530982762,1011.7669418162893,19771.044601035606,147912.9802020034,139084.4702272954,35031.34701866323
44969.991609033845,73449.34998317629,129478.61120370119,23887.7358094528,2185.3842788353672,132280.93116117446,7499.060086389359,6690.755261089288,176438.22209552047,885.1858159409383,1009.532392326244,19735.325632755557,147710.69947275956,139140.37840079903,34966.48539693961
44950.113457924504,73491.41522687355,129661.27719399026,23857.70819737296,2183.498721260189,132174.6010533839,7490.877892320937,6720.947398419646,176053.322364978,881.773447842657,1007.2096166229056,19694.293018520864,147512.04946632974,139178.67569836974,34899.00351153644
44934.26118302113,73516.9202906159,129840.07325733162,23819.997321731164,2181.3462666414107,132115.75472476665,7482.717866617533,6753.58090327842,175700.31410113626,878.441416718787,1004.7975387768436,19650.930738258918,147359.7573866509,139260.122962984,34836.186481189325
44928.58144135067,73570.7851722088,129990.56195559175,23787.31436224008,2178.191952819964,132068.38587994673,7477.994913771405,6785.514816733036,175330.80573651596,875.3126535080405,1002.4779965668052,19609.478674091348,147242.19345234174,139342.56348692282,34781.74973095992
44915.515361367135,73611.89230845524,130136.78832090384,23759.72063495032,2173.96258639094,131983.85400043387,7472.7265590613015,6804.118655961487,174987.2789772052,872.3896370874069,1000.1301672566444,19567.521096946122,147068.31776273614,139413.8142611536,34728.47838621553
44906.558231627714,73675.45197075348,130248.21256871974,23725.083081718007,2171.4499350054634,131867.80343946355,7467.63785856205,6828.498151765894,174584.6848183906,869.0041448567655,997.5098034427008,19527.490866421078,146800.85822325732,139485.9339472652,34677.60617141328
44912.73577103781,73751.98187283584,130391.48345370412,23704.04750954384,2169.272495188457,131786.92299360337,7464.316369032317,6847.992031665479,174201.5712186149,866.1871222330673,995.4062644602948,19493.67977942621,146615.5028357361,139577.2258246709,34638.308685698816
44910.45206092852,73800.17677372407,130573.08691045662,23680.926137709008,2167.678257324902,131717.25132279366,7460.344617435151,6874.004129612618,173978.4196481102,863.6406237237145,993.825853051274,19464.94416698018,146464.47238251337,139687.9237005815,34626.58074284148
44902.65269581789,73811.15453925729,130756.90504351095,23641.66913938839,2165.0889677800837,131652.82755843748,7455.958576184359,6883.199301924969,173795.22964381884,860.636241086199,991.9822658933628,19436.4678763336,146311.60009449522,139793.873989613,34614.100020193204
44886.831387230304,73790.55886290676,130924.67217818793,23611.68949474678,2160.029077143255,131563.227894516,7452.00685150368,6881.774903167957,173579.31781020688,857.9000976848109,990.3600984042573,19407.64431384986,146083.69277857445,139858.4334285107,34599.02806921995
44869.59762365993,73779.46811733246,131094.4852535317,23578.90522029248,2155.1513829620753,131466.43799079055,7447.275227741531,6854.723377596833,173397.35827130696,855.3744891199916,988.9010752140654,19382.127781091942,145889.59147099606,139911.58505568767,34580.113777381164
44850.32442394847,73749.94943583652,131254.17409808695,23554.867479076533,2150.580058364052,131386.7604053124,7442.973706128621,6828.561467567527,173274.1553233961,853.5497877677965,988.0949907654567,19351.422022324765,145699.22063527652,139971.48243441555,34572.554189300456
44825.938136435645,73721.29028261502,131391.4201236734,23533.58537516283,2145.709083466053,131367.08675171866,7438.253873276532,6801.714656196397,173088.47429075456,851.8857607893549,986.7302955308888,19325.219851865317,145463.84527717013,140013.81758605473,34560.63411843827
44811.01055273364,73710.57431045179,131542.53500323035,23526.06812364043,2142.059194240029,131341.0756145445,7433.598432706734,6792.223371515868,172949.30934308082,850.8721725062982,984.9221284032167,19299.917654936842,145292.67265859904,140026.18121515302,34560.763802809466
44795.29116923039,73698.50814350609,131677.20006424535,23510.532369050678,2139.340403925883,131308.64970740475,7429.9837794470595,6781.3968272660595,172857.22774970374,849.9681746100335,983.5187397252072,19283.453236094607,145131.60769102097,140020.402937289,34564.553605282745
44770.84350056246,73660.68507208541,131789.11713819954,23491.758373551293,2137.442116168881,131269.73080139753,7425.715288952511,6778.730934915647,172715.24272226114,848.9312011296681,982.3421389901488,19265.568519461616,144956.38339457,140038.94443652427,34561.682307786185
44741.21964081323,73602.88854857426,131920.69173744592,23479.462743960456,2135.4597029514293,131248.62995751214,7421.882548573884,6777.983751195106,172571.5261700936,848.2108499239323,981.0292382461264,19249.294964820903,144779.02221645502,140051.61449062818,34557.556482271386
44710.015002286564,73539.50914063005,132035.5782220489,23469.456192057532,2133.514089572788,131239.4669082135,7416.539652824785,6781.0079432828525,172456.544781924,847.4085432156876,979.8222777369327,19228.55465951384,144611.69321909465,140064.43905758706,34553.38034181129
44689.40542914371,73489.99095941822,132139.67063939097,23464.205657814342,2131.9106028602605,131224.09455343566,7411.985258347038,6782.483649908253,172364.55142560598,846.7549888646594,978.7225494166513,19211.219960239618,144466.71386810805,140089.61514365525,34554.03132158947
44658.788422182064,73420.35670282575,132116.9836959689,23466.817921934024,2130.653415090264,131220.72985286775,7407.985078570782,6790.440767590062,172295.82644299144,846.4837082410579,977.9752634339276,19200.38117926693,144356.55184210936,140115.0982551632,34566.2756059991
44628.40779318428,73342.55617481144,132008.65422884654,23468.242530738095,2130.539432347462,131229.51924131735,7403.570262455793,6801.543703780183,172140.89749717427,846.5871680976561,977.4627666465364,19199.166315599454,144226.75369384242,140165.28238022618,34582.937503633235
44610.461546759696,73297.95320133354,131929.49147553983,23484.92841525929,2131.521620546821,131268.903622309,7400.199168095497,6819.123505045796,172057.24990567638,847.1918896598227,977.5293857519823,19200.985417009204,144144.1531291332,140252.66387266794,34599.1928390434
44586.80863879335,73229.63555744737,131849.36332280253,23500.598273981966,2131.6621281144658,131308.7683006299,7398.738182340564,6836.185986814646,171996.9724655017,847.4747175825033,977.8651099684697,19201.607190387364,144084.93548436652,140328.91587111517,34613.207385860995
44577.50142707132,73184.87501546503,131774.35555844643,23515.849472445167,2131.804349189032,131367.41181649122,7397.137428466667,6833.700450068484,172015.2282272761,847.73660438229,978.3268796022315,19207.724351245746,144134.75177076118,140369.51240612872,34621.90503690808
44569.90998105999,73129.81251565361,131667.94526037874,23525.18910015791,2132.8019632035325,131438.96561913134,7395.273250765043,6826.428504337609,172033.70662029163,848.4285141918301,978.7942805729904,19213.91611162679,144264.4438655266,140398.4088988864,34638.63558613867
44565.27473692657,73093.59071706403,131541.94459282234,23535.252381867158,2134.1166212913804,131487.0017852183,7396.679022115837,6822.604461707582,172137.77621322204,849.1776424136818,979.547869360466,19220.183381280778,144432.30293705742,140415.462665946,34663.496995725734
44572.778087376886,73065.4637745892,131463.1878195641,23572.26765481676,2136.849750819324,131535.62375820882,7400.540961409932,6830.319150264992,172462.6271426516,851.4237112236048,981.0057702063252,19233.844154223225,144681.47736311908,140463.21221065265,34690.49086152726
44585.86074697905,73078.45723525491,131377.37303687586,23603.027016460863,2140.774747780536,131603.1313650162,7405.547558500297,6838.859627707248,172779.24454683025,855.8679028238927,982.4814503307924,19248.28127805522,144945.88562364492,140554.2269937094,34724.52123788735
44602.76148779588,73075.75549422145,131302.70685439868,23631.722467881118,2144.747610558347,131659.26711337006,7411.71277262835,6845.187184142701,173075.33289496234,859.5736089558912,983.98732167629,19275.089586324186,145213.51837515278,140670.7419570473,34769.94222859329
44626.57565228119,73085.21592707778,131196.6423038426,23651.011766269912,2147.0616058090577,131679.50207816725,7417.9531722945485,6846.348003461516,173307.9589058765,862.6049944309632,985.2920451113667,19298.56628859643,145460.024696801,140715.50710286494,34799.45371918589
44644.582672430966,73082.59660911532,131058.79647827975,23673.585080492714,2149.2818692945348,131669.4960059498,7424.14772317619,6822.8888327720215,173525.12913643595,865.5270065581699,986.5760944419933,19324.158560408585,145709.53719310346,140754.72060411944,34826.276325517414
44656.10197331427,73065.31120190943,130943.65984996606,23700.092215620673,2151.468233554224,131677.6605913882,7431.149524678337,6798.046013659486,173751.04534541687,868.2285554186354,987.8758029107977,19350.672689194053,145962.09252472664,140751.72939197454,34846.10896363349
44676.29833884249,73047.81499705468,130802.7288725266,23732.410413372145,2154.1080900609827,131710.31498884415,7439.212323759782,6769.363647972406,174004.10687401952,871.1215865822774,989.264532214588,19378.72967320861,146168.94731161356,140742.60414065715,34888.134682702184
44688.20441614546,73000.83713116508,130702.76215145989,23764.51297938888,2157.085017988556,131761.66029358614,7448.227108195875,6749.233936362313,174254.15695784902,873.8791669064516,990.7921484611072,19404.08003507701,146414.9100837064,140727.27004481154,34933.72169102783
44697.81666512284,72959.38392544758,130595.47876306305,23781.153381576547,2160.5860547932944,131807.53419960552,7457.3518290275315,6718.858740464293,174501.15887196915,876.6703762589692,992.5701014911208,19438.27613306576,146688.26264570278,140766.62699657757,34984.742687259866
44711.20467323409,72933.27885136766,130492.98460163696,23808.362569156747,2163.8249091200423,131853.96754350312,7464.026851332746,6682.6253104699545,174763.36812650535,879.4590393840787,994.2843710215004,19466.79169566412,146971.04633650405,140775.9761062919,35022.36150051914
44714.39009607841,72891.00176418923,130309.9722187301,23835.293820000126,2166.493505572725,131919.25983061903,7471.271081227048,6651.0719605976365,175004.38481097494,882.1719544985185,995.9219853022504,19495.655009025882,147202.40056011998,140779.34166856375,35061.048835891335
44717.00460944521,72855.52617594763,130100.33773359266,23855.236427561103,2169.072694665076,131997.54348708998,7478.359752949329,6616.0850332878545,175230.04804037706,884.8203929680127,997.5917656108144,19518.772753038393,147460.96642060927,140770.5531523267,35099.598211938785
44725.13881199944,72844.00820248359,129882.04916936818,23879.69053033624,2171.1345567951375,132095.07450522526,7484.803164570661,6585.1836312547775,175507.24374818653,886.915763613964,999.379470069483,19540.343152465688,147722.68552329962,140779.95014198922,35135.56892184048
44734.59172434088,72825.03269275777,129655.00098850686,23912.36968314521,2173.465466024347,132169.4046821182,7492.3007641385975,6557.563919440811,175800.01501340832,889.4391265848661,1001.7011709239888,19565.835142129905,148011.98656626663,140752.876363233,35178.075859911696
44748.42820878406,72837.53309144994,129486.15953714715,23963.740045134797,2176.49553268318,132262.9340075099,7501.109310042726,6531.924455043749,176218.3078794255,892.6152134944375,1004.2828925206227,19599.564838985145,148347.49859756258,140749.86266034553,35229.02800454477
44756.945625964356,72835.55178768713,129278.67367784408,24013.907606660825,2179.3186489354143,132351.50637345517,7511.12283821398,6505.4845093735485,176599.0189511258,895.7934478053454,1006.8473180391671,19631.876605314235,148668.80955606946,140765.10488791074,35278.16249240507
44764.34740189076,72829.88778509796,129068.65750318365,24051.88208966888,2180.468876361456,132410.67108532658,7521.502385021466,6470.185539975667,176850.22649931023,899.0348313151668,1009.4308219176936,19665.192173671723,148975.74625797273,140786.63055727552,35325.4571569466
