삼성전자,SK하이닉스,NAVER,씨젠,우리들휴브레인,현대차,DGB금융지주,미스터블루,셀트리온,데일리블록체인,소리바다,한화솔루션,아모레퍼시픽,CJ대한통운,GS건설
711960.4360922087,76230.1781477697,66774.5590296468,29339.598019785626,1477.842944163966,152705.2141806307,7655.013651289611,6478.705787500785,110926.96898325057,416.5648501203909,1194.7277000592294,22522.716963453324,160662.27061420618,124693.7741400355,25055.585593211992
717910.7928417723,76275.46515418436,67292.41251467692,29395.31945068957,1471.4013204386972,152882.37594961954,7656.199980391723,6495.880192763752,110623.22674380947,413.6685890055783,1198.6654471252764,22543.861368765683,160358.69343128346,124492.87059158875,24968.87731489328
723873.0847736949,76320.89296678148,67817.59623557789,29451.186138766647,1464.9520757074524,153059.77943754144,7657.4089861683005,6513.034471615742,110320.89485352805,410.7851710388953,1202.6292918217252,22565.07317523208,160055.87118349387,124291.66162073836,24882.14619838868
741830.1315535748,76458.00795462639,69436.97639897018,29619.648123041683,1445.5600187514585,153593.40507706784,7661.171299027471,6564.370888882955,109422.39958967807,402.2124703015893,1214.6765561222094,22629.10669387812,159152.09974588954,123686.23984554851,24621.83261189729
747838.723660765,76503.98568562133,69991.32779867674,29676.086202226914,1439.0816952033679,153771.74028483566,7662.470245939088,6581.439006245982,109125.74714486023,399.38091772855165,1218.7439319464515,22650.581791393644,158852.46298831713,123483.84690388873,24535.026933783884
753858.5302452819,76550.09755051763,70552.93195381992,29732.66470531172,1432.5964551639554,153950.29961594663,7663.79148570884,6598.48417436042,108830.523810374,396.56245322710635,1222.8369718961114,22672.121127472637,158553.66409278975,123281.16744579947,24448.20681187649
759889.4069253132,76596.34220356919,71121.77286159334,29789.382657064732,1426.1044406606425,154129.07954110045,7665.134940962957,6615.505831816228,108536.73318049316,393.7571248916343,1226.955586999876,22693.724066194154,158255.719673277,123078.20527996912,24361.3739241777
765931.2092497589,76642.71829538372,71697.8343516998,29846.239079467046,1419.6057940808578,154308.07652786464,7666.500534131177,6632.5034183270145,108244.37879683339,390.964980517086,1231.0996875392384,22715.38997055859,157958.64635151764,122874.96422395045,24274.52994828081
784120.724630637,76782.62165587608,73469.17811375501,30017.629349250717,1400.0714910203196,154846.33448903644,7670.729362534077,6683.346166807518,107375.96774942806,382.66812459175117,1243.6839934689647,22780.75909180917,157072.81929084193,122263.60602056033,24013.94826021912
790204.7837904013,76829.50993770054,74073.95690230333,30075.02981944585,1393.547746982978,155026.16433943025,7672.182727831425,6700.2418901940355,107089.3927136564,379.9291879808352,1247.9291237726804,22802.670467976495,156779.3967064477,122059.28775209285,23927.07669762894
802403.3648546216,76923.6590478787,75304.9090387866,30190.23038537869,1380.4826584285777,155386.41856117707,7675.154621399502,6733.952220624134,106520.60536133943,374.4916159460668,1256.494367624821,22846.6718731408,156195.43107988025,121649.87606125779,23753.327122468578
808517.5971768053,76970.91713255862,75931.04789973987,30248.028490412846,1373.9416030528246,155566.83583264885,7676.672992121195,6750.765723165652,106238.39944368206,371.79307216463934,1260.814292232737,22868.760615253224,155904.9213452444,121444.79038289652,23666.452457408504
826918.3231150074,77113.40897493683,77851.90532167477,30422.2020963902,1354.2861338626276,156109.20564375355,7681.3568511139465,6801.032981670163,105400.57001355293,363.77895314638357,1273.922128172496,22935.371259669093,155039.48433784314,120828.06064447267,23405.849020661957
